isbn,title,authors,genre,publication_year,description,cover_image_url,keywords
9791195677177,고민하는 아이 응답하는 부모 :아이의 생각과 자존감을 키우는 대화와 글쓰기,한귀은 지음,기술과학 > 가정학 및 가정생활 > 육아,2017,"인문학자 엄마가 생생한 경험에서 일궈낸 ‘자녀교육서’. 아이의 고민에 답하게 하는 사회학부터 흔들리는 부모를 바로잡아주는 철학, 다양한 사례 및 아이의 변화를 확인할 수 있는 글쓰기를 통해 부모는 자존감이 자라는 아이의 모습을 지켜보게 될 것이다.",http://image.aladin.co.kr/product/10005/46/cover/k982536464_1.jpg,"{""아이"": ""65"", ""부모"": ""29"", ""엄마"": ""17"", ""고민"": ""17"", ""Chapter"": ""13"", ""생각"": ""9"", ""세상"": ""8"", ""인문학"": ""8"", ""글쓰기"": ""7"", ""일상"": ""7"", ""필요"": ""6"", ""교육법"": ""6"", ""자신"": ""6"", ""미래"": ""6"", ""단단"": ""6"", ""공부"": ""5"", ""불완전"": ""5"", ""변화"": ""4"", ""자존감"": ""4"", ""이해"": ""4"", ""육아 교육"": ""4"", ""대화"": ""3"", ""논술"": ""3"", ""진실"": ""3"", ""한귀은"": ""3"", ""그녀의 시간"": ""3"", ""이토록 영화 같은 당신"": ""3"", ""시간"": ""3"", ""자기"": ""3"", ""엄마와 집짓기"": ""3"", ""스마트폰"": ""3"", ""여자의 문장"": ""3"", ""자녀교육"": ""3"", ""가치"": ""3"", ""타인"": ""3"", ""직업"": ""3"", ""오늘"": ""3"", ""시작"": ""3"", ""모든 순간의 인문학"": ""3"", ""제대"": ""3"", ""공백"": ""3"", ""이별리뷰"": ""3"", ""질문"": ""3"", ""PART"": ""3"", ""사회학"": ""2"", ""성장"": ""2"", ""훈육법"": ""2"", ""거짓말"": ""2"", ""소비"": ""2"", ""교육이론"": ""2""}"
9791158711139,(미래를 꿈꾸는) 엔지니어링 수업 :공학을 처음 만나는 너에게,권오상 지음,"기술과학 > 공학, 공업일반 > 공학, 공업일반",2019,"공학과 과학, 두 단어의 개념적 차이와 공학이 세상을 바꾸는 데 어떻게 이바지했으며, 공학에 얽힌 다양한 사건과 역사적인 엔지니어들을 통해 우리가 왜 공학을 주목해야 하는지 보여준다.",https://image.aladin.co.kr/product/20651/39/cover/k712636268_1.jpg,"{""과학"": ""23"", ""공학"": ""22"", ""엔지니어링"": ""12"", ""세상"": ""7"", ""엔지니어"": ""4"", ""이기는 선택"": ""3"", ""엔지니어 히어로즈"": ""3"", ""세 가지 열쇠"": ""3"", ""오늘부터 제대로 금융 공부"": ""3"", ""돈은 어떻게 자라는가"": ""3"", ""돈을 배우다"": ""3"", ""신금융선언"": ""3"", ""차이"": ""3"", ""파생금융 사용설명서"": ""3"", ""혁신의 파"": ""3"", ""개념적"": ""3"", ""기술"": ""2"", ""생기"": ""2"", ""기계공학"": ""2"", ""어머니"": ""2"", ""다양"": ""2"", ""단어"": ""2"", ""인식"": ""2"", ""청소년 수학 과학"": ""2"", ""마찬가지"": ""2"", ""뭔가"": ""2"", ""권오상"": ""2"", ""사실"": ""2"", ""역사적"": ""2"", ""주목"": ""2"", ""카이스트"": ""2"", ""부정적"": ""2"", ""개발"": ""2"", ""칭찬"": ""2"", ""사회"": ""2"", ""실패"": ""2"", ""종속"": ""2"", ""과학자"": ""2"", ""사건"": ""2"", ""관점"": ""2"", ""청어람미디어"": ""2"", ""분야"": ""2"", ""미학적이"": ""1"", ""교수"": ""1"", ""5장"": ""1"", ""결과"": ""1"", ""홍콩지점"": ""1"", ""금융감독원"": ""1"", ""금융"": ""1"", ""글로벌경영학과"": ""1""}"
9788971844779,(한비야의) 중국견문록,지은이: 한비야,"문학 > 한국문학 > 일기, 서간, 기행",2007,"바람의 딸, 한비야의 『중국견문록』. 어학연수를 위해 1년 간 중국 베이징에 머문 저자가 경험한 중국의 오늘과 그곳에서 확인한 내면의 소리를 담아냈다. 저자가 43세라는 적지 않은 나이에 1년 간의 어학연수를 결심하고 베이징행 비행기에 오른 이유는 앞으로 시작하게 될 긴급 구호 활동에 중국어가 필요할...",https://bookthumb-phinf.pstatic.net/cover/025/083/02508340.jpg?type=m1&udate=20141122,"{""한비야"": ""9"", ""중국"": ""7"", ""베이징"": ""7"", ""바람의 딸"": ""6"", ""사람"": ""5"", ""현장"": ""5"", ""인민재판"": ""4"", ""여행"": ""3"", ""짱께집"": ""3"", ""중국견문록"": ""3"", ""여름"": ""3"", ""중국어"": ""3"", ""중국인"": ""3"", ""목숨"": ""3"", ""한국"": ""3"", ""의자의 딸"": ""3"", ""세계"": ""2"", ""사랑"": ""2"", ""오늘"": ""2"", ""절반"": ""2"", ""학생"": ""2"", ""친구"": ""2"", ""푸른숲"": ""2"", ""국제구호"": ""2"", ""중3"": ""2"", ""바람"": ""2"", ""캄보디아"": ""2"", ""가을"": ""2"", ""겨울"": ""2"", ""결심"": ""2"", ""청화대"": ""2"", ""케냐"": ""2"", ""1위"": ""2"", ""100인"": ""2"", ""덕분"": ""2"", ""2012년"": ""1"", ""다국적"": ""1"", ""단박"": ""1"", ""답사여행"": ""1"", ""공부"": ""1"", ""NGO"": ""1"", ""희망"": ""1"", ""관람기"": ""1"", ""구호"": ""1"", ""구호활동가가"": ""1"", ""국기"": ""1"", ""국제"": ""1"", ""공짜"": ""1"", ""同志"": ""1"", ""YWCA"": ""1""}"
9788984889842,스마트폰 이제 그만!,마리나 누녜스 글 ;윤사라 옮김,문학 > 스페인문학 > 소설,2021,주인공 아이는 가족이나 주위의 사람 대부분이 자신을 온전히 바라보지 않고 컴퓨터나 스마트폰에만 빠져 있는 것이 속상하다. 아이는 스마트폰에 집중하는 사람들의 눈길을 어떻게 하면 돌려놓을 수 있을지 연구하는데….,https://image.aladin.co.kr/product/26852/13/cover/8984889849_1.jpg,"{""스마트폰"": ""9"", ""아이"": ""7"", ""가족"": ""6"", ""사람"": ""4"", ""집중"": ""4"", ""수천 개의 우주"": ""3"", ""어린이"": ""3"", ""눈길"": ""3"", ""컴퓨터"": ""3"", ""유럽"": ""2"", ""연구"": ""2"", ""윤사라"": ""2"", ""자신"": ""2"", ""온전"": ""2"", ""주위"": ""2"", ""속상"": ""2"", ""해결"": ""2"", ""혼자"": ""2"", ""대부분"": ""2"", ""마리나 누녜스"": ""2"", ""고민"": ""2"", ""방법"": ""2"", ""베틀 북"": ""2"", ""보세"": ""2"", ""보지"": ""2"", ""하루"": ""1"", ""그린"": ""1"", ""전자기기"": ""1"", ""주변"": ""1"", ""교사"": ""1"", ""주인공"": ""1"", ""호안"": ""1"", ""그림책"": ""1"", ""특수교육"": ""1"", ""편리"": ""1"", ""재미"": ""1"", ""작업"": ""1"", ""그림"": ""1"", ""선정"": ""1"", ""병원"": ""1"", ""스페인"": ""1"", ""스페인어"": ""1"", ""스페인어학과"": ""1"", ""2019년"": ""1"", ""어른"": ""1"", ""오페르"": ""1"", ""아비"": ""1"", ""외국인"": ""1"", ""글쓰기"": ""1"", ""사랑"": ""1""}"
9780060256715,(The)missing piece,Shel Silverstein,,1976,LINE DRAWINGS AND UNADORNED TEXT RECORD THE EXTENDED SEARCH OF A CERTAIN SOMETHING FOR ITS MISSING PIECE,https://bookthumb-phinf.pstatic.net/cover/002/317/00231747.jpg?type=m1&udate=20171117,"{""어디로 갔을까 나의 한쪽은"": ""3"", ""아낌없이 주는 나무"": ""3"", ""자신"": ""3"", ""완전"": ""2"", ""생각"": ""2"", ""동그라미"": ""2"", ""Harper   Row"": ""2"", ""조각"": ""2"", ""존재"": ""2"", ""Shel Silverstein"": ""2"", ""주제"": ""1"", ""여백"": ""1"", ""여실"": ""1"", ""여정"": ""1"", ""한쪽"": ""1"", ""하여금"": ""1"", ""욕구"": ""1"", ""원서"": ""1"", ""인간"": ""1"", ""특징"": ""1"", ""철학적"": ""1"", ""진리"": ""1"", ""즐거움"": ""1"", ""조화"": ""1"", ""적절"": ""1"", ""알려진"": ""1"", ""아름다움"": ""1"", ""노래"": ""1"", ""나비"": ""1"", ""깊이"": ""1"", ""기지"": ""1"", ""그림"": ""1"", ""그린"": ""1"", ""과정"": ""1"", ""계기"": ""1"", ""단순"": ""1"", ""독자"": ""1"", ""불완전"": ""1"", ""실버스타"": ""1"", ""시적"": ""1"", ""소박"": ""1"", ""본질"": ""1"", ""발휘"": ""1"", ""문장"": ""1"", ""말이"": ""1"", ""결국"": ""1""}"
9781577688341,"Goodnight, Little Critter",by Mercer Mayer,,,Mercer Mayer&#8217;s charming illustrations and Little Critter characters have warmed the hearts of children for over 20 years.  Now Little Critter and his friends and family are helping kids develop reading skills on the pages of these delightful first readers.Each book...,http://image.aladin.co.kr/product/4336/66/cover/1577688341_1.jpg,"{""by Mercer Mayer"": ""2"", ""사회문제"": ""2""}"
9788982819490,요코 이야기:요코 가와시마 웟킨스 장편소설,요코 가와시마 웟킨스 지음;윤현주 옮김,문학 > 영미문학 > 소설,2005,"소설은 작가 자신의 모습이 투영된 열두 살 여자아이의 시점으로 전개된다. 해방 직전, 열두 살 난 요코는 가족과 함께 조선의 나남(함경북도 청진시의 한 구역)에 살고 있다. 태평양 전쟁 패망의 조짐이 뚜렷해지자, 평화로웠던 요코의 삶은 점차 흔들리기 시작한다.",http://image.aladin.co.kr/product/55/83/cover/8982819495_1.jpg,"{""일본"": ""6"", ""요코"": ""3"", ""일본문학"": ""2"", ""윤현주"": ""2"", ""요코 가와시마 웟킨스"": ""2"", ""패망"": ""2"", ""문학동네"": ""2"", ""북한"": ""2"", ""언니"": ""2"", ""어머니"": ""2"", ""전쟁"": ""2"", ""전쟁문학"": ""2"", ""해방"": ""2"", ""조선"": ""2"", ""직전"": ""2"", ""My"": ""2"", ""집필"": ""1"", ""여자아이"": ""1"", ""영문과"": ""1"", ""오빠"": ""1"", ""지은"": ""1"", ""졸업"": ""1"", ""조짐"": ""1"", ""이주"": ""1"", ""정부"": ""1"", ""자신"": ""1"", ""전개"": ""1"", ""아버지"": ""1"", ""시점"": ""1"", ""급기"": ""1"", ""근무"": ""1"", ""구역"": ""1"", ""교토대학"": ""1"", ""고위"": ""1"", ""감행"": ""1"", ""가족"": ""1"", ""Sister"": ""1"", ""후속작인"": ""1"", ""급박"": ""1"", ""기지"": ""1"", ""남편"": ""1"", ""시절"": ""1"", ""시작"": ""1"", ""생사"": ""1"", ""상황"": ""1"", ""미군"": ""1"", ""목숨"": ""1"", ""모습"": ""1"", ""매사추세츠주"": ""1"", ""뚜렷"": ""1""}"
9788936477974,(홍보가 아니라) 소통입니다 :뉴미디어 전문가 정혜승이 말하는 소통 전략,정혜승 지음,"사회과학 > 사회학, 사회문제 > 사회학",2020,"신문사 기자에서 인터넷 포털의 대외협력 책임자, 청와대 디지털소통센터장까지 올드미디어와 뉴미디어를 넘나들며 끊임없이 소통을 혁신해온 ‘소통 전문가’ 정혜승은 기업·언론·정부 모두 이제는 일방적인 홍보가 아닌 ‘소통’을 해야 한다고 말한다.",https://image.aladin.co.kr/product/23178/92/cover/8936477978_1.jpg,"{""소통"": ""21"", ""시대"": ""11"", ""뉴미디어"": ""10"", ""청와대"": ""8"", ""혁신"": ""7"", ""저널리즘"": ""7"", ""국민청원"": ""6"", ""올드미디어"": ""6"", ""미디어"": ""5"", ""정혜승"": ""5"", ""전략"": ""4"", ""기자"": ""4"", ""정보"": ""4"", ""홍보"": ""4"", ""방향"": ""4"", ""구독"": ""3"", ""좋아요"": ""3"", ""진화"": ""3"", ""정부"": ""3"", ""사람"": ""3"", ""디지털소통센터장"": ""3"", ""밀레니얼"": ""3"", ""홍보가 아니라 소통입니다"": ""3"", ""세대"": ""3"", ""변화"": ""3"", ""힘의 역전"": ""3"", ""시작"": ""2"", ""살롱"": ""2"", ""사례"": ""2"", ""뉴스"": ""2"", ""전문가"": ""2"", ""독자"": ""2"", ""대표"": ""2"", ""대외협력"": ""2"", ""연세대"": ""2"", ""언론학 미디어론"": ""2"", ""누구"": ""2"", ""21세기"": ""2"", ""2장"": ""2"", ""FOMO"": ""2"", ""1장"": ""2"", ""겨냥"": ""2"", ""경험"": ""2"", ""공론장"": ""2"", ""과잉"": ""2"", ""국민"": ""2"", ""기레기가"": ""2"", ""3장"": ""2"", ""창비"": ""2"", ""과정"": ""2""}"
9791168271692,열다섯 글로벌 경제학교 :대한민국 최상위 10대들을 위한 경제 교육 소설,권오상 지음,사회과학 > 경제학 > 금융,2024,"금융 전문가이자 두 아이의 아빠이기도 한 저자가 청소년들에게 금융 경제에 대해 쉽고 재미있게 알려 주기 위해 쓴 금융 지식 소설이다. 전작이 국내의 전국금융경시대회를 무대로 했다면, 《열다섯 글로벌 경제학교》는 해외인 국제금융올림피아드가 무대이다.",https://image.aladin.co.kr/product/33574/17/cover/k122939296_1.jpg,"{""금융"": ""21"", ""경제"": ""9"", ""미국"": ""8"", ""열다섯 글로벌 경제학교"": ""6"", ""지식"": ""6"", ""무대"": ""6"", ""세계"": ""6"", ""서연이"": ""5"", ""청소년"": ""5"", ""교육"": ""5"", ""전문가"": ""4"", ""국제금융올림피아드"": ""4"", ""지점"": ""4"", ""필요"": ""3"", ""오늘부터 제대로 금융 공부"": ""3"", ""국내"": ""3"", ""아이들"": ""3"", ""활약"": ""3"", ""열두 살 경제학교"": ""3"", ""미래"": ""3"", ""과목"": ""3"", ""한국"": ""3"", ""체계적"": ""3"", ""열두 살 창업학교"": ""3"", ""아빠"": ""3"", ""생각"": ""3"", ""교수"": ""2"", ""사람"": ""2"", ""단순"": ""2"", ""인재"": ""2"", ""투자"": ""2"", ""시작"": ""2"", ""권오상"": ""2"", ""다양"": ""2"", ""우리나라"": ""2"", ""기계공학"": ""2"", ""개설"": ""2"", ""과거"": ""2"", ""중심지"": ""2"", ""참여"": ""2"", ""영국"": ""2"", ""아이"": ""2"", ""한국인"": ""2"", ""대한민국"": ""2"", ""데이스타"": ""2"", ""현직"": ""2"", ""한국과학기술원"": ""2"", ""공동"": ""2"", ""공부"": ""2"", ""청소년 경제"": ""2""}"
9788974781620,해는 왜 아침에 떠오를까요?:시간과 계절에 관한 궁금증 38,브렌다 월폴 지음;이수영 옮김,자연과학 > 천문학 > 천문학,2001,어린이가 생활 속에서 부딪치는 궁금증을 대답과 질문 형식으로 풀이한 교양과학 시리즈 '왜 그런지 정말 궁금해요'의 22권. 여기에서는 시간과 계절에 관한 궁금증 38가지를 풀어준다.,http://image.aladin.co.kr/product/29/33/cover/897478162x_3.jpg,"{""시간"": ""9"", ""얼마"": ""5"", ""사람"": ""4"", ""찾아보기"": ""4"", ""왜 그런지 정말 궁금해요"": ""3"", ""달력"": ""3"", ""하루살이는 얼마나 오래 살까"": ""3"", ""왜 나라마다 시간이 다른걸까"": ""3"", ""시계"": ""3"", ""달은 왜 모양이 바뀔까"": ""3"", ""질문"": ""3"", ""계절은 왜 바뀔까"": ""3"", ""계절"": ""3"", ""모양"": ""2"", ""백과사전"": ""2"", ""하루종일"": ""2"", ""브렌다 월폴"": ""2"", ""새해"": ""2"", ""어린이"": ""2"", ""시리즈"": ""2"", ""대답"": ""2"", ""아침"": ""2"", ""누구"": ""2"", ""궁금증"": ""2"", ""다섯수레"": ""2"", ""과학 수학 사회"": ""2"", ""이수영"": ""2"", ""그림"": ""1"", ""순서"": ""1"", ""나눌"": ""1"", ""동물"": ""1"", ""쓰인다고요"": ""1"", ""괘종시계"": ""1"", ""38가지"": ""1"", ""여러가지"": ""1"", ""옛날"": ""1"", ""설명"": ""1"", ""생활"": ""1"", ""마찬가지"": ""1"", ""명료"": ""1"", ""모래시계"": ""1"", ""달맞이"": ""1"", ""뭘까"": ""1"", ""뱃사람"": ""1"", ""법칙"": ""1"", ""변화"": ""1"", ""나팔"": ""1"", ""호기심"": ""1"", ""나무"": ""1"", ""나라"": ""1""}"
9788965132394,(우리아이) 첫 호기심 백과,글: 발랑탱 베르테 ;옮긴이: 이정아,총류 > 백과사전 > 백과사전,2013,"다른 백과들과는 달리, 묻고 답하는 형식으로 되어 있다. 한 번쯤 의문을 가져봤을 질문부터 잘 몰랐던 질문까지 묻고 답하는 과정을 통해서 아이들은 자연스럽게 지식을 습득하게 된다.",https://bookthumb-phinf.pstatic.net/cover/072/491/07249135.jpg?type=m1&udate=20150825,"{""퀴즈"": ""3"", ""아이들"": ""3"", ""질문"": ""3"", ""이정아"": ""2"", ""발랑탱 베르테"": ""2"", ""흥미"": ""2"", ""달리"": ""2"", ""학습일반"": ""2"", ""아름다운사람"": ""2"", ""의문"": ""1"", ""유발"": ""1"", ""원리"": ""1"", ""오렌지"": ""1"", ""방식"": ""1"", ""일러스트"": ""1"", ""자극"": ""1"", ""형식"": ""1"", ""하루"": ""1"", ""파란색"": ""1"", ""그림책"": ""1"", ""지식"": ""1"", ""주제"": ""1"", ""접근"": ""1"", ""자동차"": ""1"", ""습득"": ""1"", ""수수께끼"": ""1"", ""수박"": ""1"", ""난센스"": ""1"", ""껍질"": ""1"", ""기상천외"": ""1"", ""기분"": ""1"", ""과학적"": ""1"", ""과학"": ""1"", ""과정"": ""1"", ""거부감"": ""1"", ""내용"": ""1"", ""답변"": ""1"", ""동물"": ""1"", ""사람"": ""1"", ""복습"": ""1"", ""번쯤"": ""1"", ""백과사전"": ""1"", ""백과"": ""1"", ""발명품"": ""1"", ""문어"": ""1"", ""동시"": ""1"", ""가지"": ""1""}"
9788926398210,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,자연과학 > 수학 > 수학,2006,"사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화. 수학적 계산을 이용하여 위기를 탈출하고, 사건을 해결하는 이야기를 통해 수학에 흥미를 느끼고 논리적인 깨달음을 얻을 수 있는 흥미진진한 수학만화이다.",http://image.aladin.co.kr/product/5457/88/cover/8926398218_1.jpg,"{""수학 워크북"": ""3"", ""서울문화사"": ""2"", ""서정 엔터테인먼트"": ""2"", ""송도수"": ""2"", ""학습만화"": ""2"", ""초등 수학"": ""2"", ""문제"": ""2"", ""이해력"": ""1"", ""이용"": ""1"", ""유형"": ""1"", ""계산"": ""1"", ""점검"": ""1"", ""제공"": ""1"", ""최초"": ""1"", ""탈출"": ""1"", ""해결"": ""1"", ""향상"": ""1"", ""위기"": ""1"", ""실력"": ""1"", ""수학적"": ""1"", ""국내"": ""1"", ""기본문제"": ""1"", ""깨달음"": ""1"", ""논리적"": ""1"", ""다양"": ""1"", ""부록"": ""1"", ""사건"": ""1"", ""사고력"": ""1"", ""수학"": ""1"", ""수학논술만화"": ""1"", ""수학만화"": ""1"", ""흥미"": ""1""}"
9788942103744,세계를 위한 기도 :세계기도정보 축약판,몰리 월 책임 편집 ;임고은 옮김,"종교 > 기독교 > 포교, 교육, 교화활동, 목회학",2016,"&lt;세계기도정보&gt;를 고쳐 쓰고 간략하게 축약한 기도 편람. 전체 길이를 줄이고, 좀 더 단순한 영어로 써서 영어가 모국어가 아닌 독자들이 읽기 편하게, 그리고 번역에 용이하게 했다.",https://bookthumb-phinf.pstatic.net/cover/108/328/10832804.jpg?type=m1&udate=20160716,"{""세계기도정보"": ""29"", ""기도"": ""16"", ""세계"": ""7"", ""국가"": ""6"", ""지역"": ""6"", ""개괄"": ""5"", ""비전"": ""4"", ""나라"": ""4"", ""하나님"": ""4"", ""편람"": ""4"", ""부록"": ""4"", ""세상"": ""4"", ""영어"": ""4"", ""독자"": ""3"", ""단순"": ""3"", ""번역"": ""3"", ""선교"": ""3"", ""초판"": ""3"", ""간략"": ""3"", ""그리스도"": ""3"", ""모국어"": ""2"", ""사람"": ""2"", ""목표"": ""2"", ""정보"": ""2"", ""길이"": ""2"", ""머리말"": ""2"", ""읽기"": ""2"", ""용이"": ""2"", ""오세아니아"": ""2"", ""아시아"": ""2"", ""아프리카"": ""2"", ""존스톤"": ""2"", ""아메리카"": ""2"", ""문제"": ""2"", ""임고은"": ""2"", ""2010년"": ""2"", ""자료"": ""2"", ""50년"": ""2"", ""7판을"": ""2"", ""소개"": ""2"", ""예배 기도 묵상 QT"": ""2"", ""작업"": ""2"", ""천국"": ""2"", ""복음"": ""2"", ""언어"": ""2"", ""개정"": ""2"", ""전체"": ""2"", ""제이슨"": ""2"", ""교회"": ""2"", ""죠이선교회"": ""2""}"
9788976503671,아이로비의 하루 =ABC 그림책 /(A) day with Irobi,글: 신윤미 ;그림: 도미즈카 유카코,언어 > 영어 > 영어,2011,"영어 알파벳 A에서 Z까지 특징적인 장면들이 정감 있는 캐릭터와 함께 펼쳐지는 영어 그림책. 이 책은 아이로비가 아침에 일어나서 밤에 잠자리에 들 때까지를 다루고 있다. 그리고 하루 동안 일어나는 일들이 영어 문장으로 소개된다. 스토리가 분명한 영어책이자, 아이들이 좋아하는 그림들로 구성된 친근한 그림책이다.",http://image.aladin.co.kr/product/1120/40/cover/8976503678_1.jpg,"{""영어"": ""25"", ""아이들"": ""15"", ""그림책"": ""13"", ""문장"": ""10"", ""아이로비"": ""9"", ""동요"": ""7"", ""로봇"": ""7"", ""친구"": ""5"", ""하루"": ""5"", ""선생님"": ""4"", ""어린이"": ""4"", ""엄마"": ""4"", ""상황"": ""3"", ""그림"": ""3"", ""작곡"": ""3"", ""한글"": ""3"", ""성균관대학교"": ""3"", ""영어책"": ""3"", ""스토리"": ""3"", ""교수"": ""3"", ""신윤미"": ""3"", ""아이"": ""3"", ""아동문학"": ""3"", ""생활"": ""3"", ""생각"": ""3"", ""도미즈카 유카코"": ""2"", ""등장"": ""2"", ""연구"": ""2"", ""다수"": ""2"", ""다양"": ""2"", ""일들"": ""2"", ""분명"": ""2"", ""부터"": ""2"", ""노래"": ""2"", ""배경"": ""2"", ""부록"": ""2"", ""강좌"": ""2"", ""아침"": ""2"", ""과정"": ""2"", ""관심"": ""2"", ""잠자리"": ""2"", ""방송"": ""2"", ""교양 학습 그림책"": ""2"", ""교육학"": ""2"", ""시디롬"": ""2"", ""알파벳"": ""2"", ""구성"": ""2"", ""유치원"": ""2"", ""일방적"": ""2"", ""장면"": ""2""}"
9788962620580,화학 교과서는 살아있다 =화학을 좋아하게 되는 책 /Chemistry rules the world,"문상흡,박태현 외 지음",자연과학 > 화학 > 화학,2012,"우리 주변 곳곳에 숨어 있는 화학적 작용과 원리를 밝힘으로써 화학을 재미있게 공부할 수 있도록 돕고자 한다. 그런 목적 아래, 대한민국 최고의 화학공학 교수들이 모여 화학의 기초부터 응용에 이르기까지 알기 쉽고 재미있게 설명하고 있다.",http://image.aladin.co.kr/product/2049/73/cover/8962620588_1.jpg,"{""화학"": ""37"", ""이해"": ""10"", ""Life"": ""10"", ""Jump"": ""10"", ""In"": ""10"", ""DNA"": ""9"", ""물질"": ""9"", ""문상흡"": ""9"", ""원소"": ""9"", ""기술"": ""9"", ""학문"": ""8"", ""공부"": ""8"", ""원리"": ""8"", ""인간"": ""8"", ""박태현"": ""8"", ""나노"": ""7"", ""화학공학"": ""7"", ""자동차"": ""6"", ""설명"": ""6"", ""사실"": ""6"", ""하창식"": ""6"", ""촉매"": ""6"", ""분야"": ""5"", ""접목"": ""5"", ""내용"": ""5"", ""화약"": ""5"", ""발전"": ""5"", ""밀접"": ""5"", ""탁용석"": ""5"", ""성종환"": ""5"", ""스마트폰"": ""5"", ""현대"": ""5"", ""주변"": ""4"", ""사람"": ""4"", ""세계"": ""4"", ""다양"": ""4"", ""방탄복"": ""4"", ""일상생활"": ""4"", ""복잡"": ""4"", ""세상"": ""4"", ""영역"": ""4"", ""교수"": ""4"", ""이름"": ""4"", ""필요"": ""4"", ""에너지"": ""4"", ""가지"": ""4"", ""인류"": ""4"", ""희토류"": ""3"", ""가능"": ""3"", ""악마"": ""3""}"
9788984312616,세계史일주 :오대양 육대주의 어제와 오늘,강응천 지음,"역사 > 역사 > 세계사, 세계문화사",2008,"'독서평설'에 연재했던 기사를 모아 엮은 책. 오늘날의 세계, 오대양 육대주를 한 바퀴 돌면서 각 지역의 역사를 되돌아 본다. 세계적인 강대국이던, 빈곤한 후진국이나 지구상에 존재하는 모든 나라와 인류가 역사 속에서 한때 자신의 빛나는 가치를 드러냈고 앞으로도 발현시킬 수 있는 잠재력을 갖고 있다는 것을 일깨운다.",http://image.aladin.co.kr/product/217/19/cover/8984312614_1.jpg,"{""오늘"": ""32"", ""세계"": ""23"", ""역사"": ""20"", ""문명"": ""19"", ""인류"": ""19"", ""유럽"": ""13"", ""중심"": ""13"", ""중국"": ""11"", ""제국"": ""10"", ""대륙"": ""10"", ""오늘날"": ""10"", ""아시아"": ""9"", ""천하"": ""8"", ""대서양"": ""8"", ""종교"": ""8"", ""세계사"": ""7"", ""미국"": ""7"", ""태평양"": ""6"", ""일본"": ""6"", ""고구려"": ""6"", ""인도양"": ""6"", ""교류"": ""5"", ""중화"": ""5"", ""화약고"": ""5"", ""문화"": ""5"", ""사이"": ""5"", ""아프리카"": ""5"", ""역사적"": ""4"", ""크리스트교"": ""4"", ""서아시아"": ""4"", ""인민공화국"": ""4"", ""동서"": ""4"", ""이슬람교"": ""4"", ""발상지"": ""4"", ""미래"": ""4"", ""나라"": ""4"", ""변경"": ""3"", ""바다"": ""3"", ""자랑"": ""3"", ""시대"": ""3"", ""실크로드"": ""3"", ""사람"": ""3"", ""마지막"": ""3"", ""자신"": ""3"", ""가지"": ""3"", ""의식"": ""3"", ""야만족 게르만"": ""3"", ""로마"": ""3"", ""우리나라"": ""3"", ""인도"": ""3""}"
9788959246885,빛나는 솜씨 뛰어난 재주꾼들,우리누리,,2005,"우리네 역사를 재미있게 배우는『소중한 우리 것 재미난 우리 얘기』시리즈 제6권 ≪빛나는 솜씨 뛰어난 재주꾼들편≫. 이 시리즈는 각 권마다 주제를 가지고 그와 관련된 이야기, 그림, 사진 등을 보여줌으로써, 우리 역사와 위대한 문화 유산을 보다 가깝게 느끼도록 돕는다. 6권 &lt;빛나는 솜씨 뛰어난...",https://bookthumb-phinf.pstatic.net/cover/020/817/02081728.jpg?type=m1&udate=20100111,"{""문화"": ""30"", ""예술"": ""27"", ""김홍도"": ""6"", ""판소리"": ""6"", ""아리랑"": ""6"", ""우리누리"": ""5"", ""세계"": ""5"", ""최승희"": ""4"", ""윤이상"": ""4"", ""시대"": ""3"", ""백성"": ""3"", ""역사"": ""3"", ""최고"": ""3"", ""우리 역사 박물관"": ""3"", ""이유"": ""3"", ""화폭"": ""3"", ""아빠 법이 뭐예요"": ""3"", ""벽화"": ""3"", ""삼국"": ""3"", ""시리즈"": ""3"", ""선구자"": ""3"", ""평가"": ""3"", ""서예"": ""3"", ""서민"": ""3"", ""영웅"": ""3"", ""신재효"": ""3"", ""큰사람"": ""3"", ""아사달"": ""3"", ""문학"": ""3"", ""그래서 생겼대요"": ""3"", ""어린이"": ""3"", ""악성"": ""3"", ""고구려"": ""3"", ""허균"": ""3"", ""한가운데"": ""3"", ""가얏고"": ""3"", ""최초"": ""3"", ""Go Go  지식 박물관"": ""3"", ""기원"": ""3"", ""완성"": ""3"", ""김정희"": ""3"", ""한글"": ""3"", ""우륵"": ""3"", ""명필"": ""3"", ""일본"": ""3"", ""담징"": ""3"", ""절의"": ""3"", ""높이"": ""3"", ""조선"": ""3"", ""나라"": ""3""}"
